block,party,rank,name,yomi,lastname,firstname,last_kana,first_kana,age,recommended,status,previous,dup_dist,win_smd,win_pr,loss_ratio
近畿ブロック,自由民主党,2,岡下 昌平,おかした しょうへい,岡下,昌平,おかした,しょうへい,42,公明,前,1,大阪17区,0,1,89.464
近畿ブロック,自由民主党,2,神谷 昇,かみたに のぼる,神谷,昇,かみたに,のぼる,68,公明,前,1,大阪18区,0,1,92.107
近畿ブロック,自由民主党,2,谷川 とむ,たにがわ とむ,谷川,とむ,たにがわ,とむ,41,公明,前,1,大阪19区,0,1,86.69
近畿ブロック,自由民主党,2,盛山 正仁,もりやま まさひと,盛山,正仁,もりやま,まさひと,63,公明,前,3,兵庫1区,1,0,NA
近畿ブロック,自由民主党,2,関 芳弘,せき よしひろ,関,芳弘,せき,よしひろ,52,公明,前,3,兵庫3区,1,0,NA
近畿ブロック,自由民主党,2,藤井 比早之,ふじい ひさゆき,藤井,比早之,ふじい,ひさゆき,46,公明,前,2,兵庫4区,1,0,NA
近畿ブロック,自由民主党,2,谷 公一,たに こういち,谷,公一,たに,こういち,65,公明,前,5,兵庫5区,1,0,NA
近畿ブロック,自由民主党,2,大串 正樹,おおぐし まさき,大串,正樹,おおぐし,まさき,51,公明,前,2,兵庫6区,1,0,NA
近畿ブロック,自由民主党,2,山田 賢司,やまだ けんじ,山田,賢司,やまだ,けんじ,51,公明,前,2,兵庫7区,1,0,NA
近畿ブロック,自由民主党,2,西村 康稔,にしむら やすとし,西村,康稔,にしむら,やすとし,55,公明,前,5,兵庫9区,1,0,NA
近畿ブロック,自由民主党,2,渡海 紀三朗,とかい きさぶろう,渡海,紀三朗,とかい,きさぶろう,69,公明,前,8,兵庫10区,1,0,NA
近畿ブロック,自由民主党,2,松本 剛明,まつもと たけあき,松本,剛明,まつもと,たけあき,58,公明,前,6,兵庫11区,1,0,NA
近畿ブロック,自由民主党,2,山口 壮,やまぐち つよし,山口,壮,やまぐち,つよし,63,公明,前,5,兵庫12区,1,0,NA
近畿ブロック,自由民主党,2,小林 茂樹,こばやし しげき,小林,茂樹,こばやし,しげき,53,NA,元,1,奈良1区,1,0,NA
近畿ブロック,自由民主党,2,高市 早苗,たかいち さなえ,高市,早苗,たかいち,さなえ,56,公明,前,7,奈良2区,1,0,NA
近畿ブロック,自由民主党,2,田野瀬 太道,たのせ たいどう,田野瀬,太道,たのせ,たいどう,43,公明,前,2,奈良3区,1,0,NA
近畿ブロック,自由民主党,2,門 博文,かど ひろふみ,門,博文,かど,ひろふみ,52,公明,前,2,和歌山1区,0,1,78.755
近畿ブロック,自由民主党,2,石田 真敏,いしだ まさとし,石田,真敏,いしだ,まさとし,65,公明,前,6,和歌山2区,1,0,NA
近畿ブロック,自由民主党,40,湯峯 理之,ゆみね ただゆき,湯峯,理之,ゆみね,ただゆき,57,NA,新,0,比例単独,0,0,NA
近畿ブロック,日本維新の会,1,森 夏枝,もり なつえ,森,夏枝,もり,なつえ,36,NA,新,0,京都3区,0,1,26.202
近畿ブロック,日本維新の会,2,井上 英孝,いのうえ ひでたか,井上,英孝,いのうえ,ひでたか,45,NA,前,2,大阪1区,0,1,98.166
近畿ブロック,日本維新の会,2,椎木 保,しいき たもつ,椎木,保,しいき,たもつ,51,NA,前,2,大阪2区,0,0,75.289
近畿ブロック,日本維新の会,2,美延 映夫,みのべ てるお,美延,映夫,みのべ,てるお,56,NA,新,0,大阪4区,0,0,90.463
近畿ブロック,日本維新の会,2,奥下 剛光,おくした たけみつ,奥下,剛光,おくした,たけみつ,42,NA,新,0,大阪7区,0,0,81.105
近畿ブロック,日本維新の会,2,木下 智彦,きのした ともひこ,木下,智彦,きのした,ともひこ,48,NA,前,2,大阪8区,0,0,85.284
近畿ブロック,日本維新の会,2,足立 康史,あだち やすし,足立,康史,あだち,やすし,52,NA,前,2,大阪9区,0,1,97.82
近畿ブロック,日本維新の会,2,松浪 健太,まつなみ けんた,松浪,健太,まつなみ,けんた,46,NA,前,5,大阪10区,0,0,59.294
近畿ブロック,日本維新の会,2,伊東 信久,いとう のぶひさ,伊東,信久,いとう,のぶひさ,53,NA,前,2,大阪11区,0,0,81.239
近畿ブロック,日本維新の会,2,藤田 文武,ふじた ふみたけ,藤田,文武,ふじた,ふみたけ,36,NA,新,0,大阪12区,0,0,90.108
近畿ブロック,日本維新の会,2,青野 剛暁,あおの よしあき,青野,剛暁,あおの,よしあき,43,NA,新,0,大阪13区,0,0,69.691
近畿ブロック,日本維新の会,2,谷畑 孝,たにはた たかし,谷畑,孝,たにはた,たかし,70,NA,前,7,大阪14区,0,1,97.912
近畿ブロック,日本維新の会,2,浦野 靖人,うらの やすと,浦野,靖人,うらの,やすと,44,NA,前,2,大阪15区,0,1,90.728
近畿ブロック,日本維新の会,2,馬場 伸幸,ばば のぶゆき,馬場,伸幸,ばば,のぶゆき,52,NA,前,2,大阪17区,1,0,NA
近畿ブロック,日本維新の会,2,遠藤 敬,えんどう たかし,遠藤,敬,えんどう,たかし,49,NA,前,2,大阪18区,1,0,NA
近畿ブロック,日本維新の会,2,丸山 穂高,まるやま ほだか,丸山,穂高,まるやま,ほだか,33,NA,前,2,大阪19区,1,0,NA
近畿ブロック,日本維新の会,2,梅村 聡,うめむら さとし,梅村,聡,うめむら,さとし,42,NA,新,0,兵庫1区,0,0,41.274
近畿ブロック,日本維新の会,2,松木 秀一郎,まつき しゅういちろう,松木,秀一郎,まつき,しゅういちろう,33,NA,新,0,兵庫3区,0,0,36.08
近畿ブロック,日本維新の会,2,市村 浩一郎,いちむら こういちろう,市村,浩一郎,いちむら,こういちろう,53,NA,元,3,兵庫6区,0,0,41.013
近畿ブロック,日本維新の会,2,三木 圭恵,みき けえ,三木,圭恵,みき,けえ,51,NA,元,1,兵庫7区,0,0,43.252
近畿ブロック,日本維新の会,2,吉野 忠男,よしの ただお,吉野,忠男,よしの,ただお,58,NA,新,0,奈良1区,0,0,23.724
近畿ブロック,日本維新の会,2,栄 隆則,さかえ たかのり,栄,隆則,さかえ,たかのり,53,NA,新,0,和歌山2区,0,0,21.348
近畿ブロック,希望の党,1,樽床 伸二,たるとこ しんじ,樽床,伸二,たるとこ,しんじ,58,NA,元,5,比例単独,0,1,NA
近畿ブロック,希望の党,2,井上 一徳,いのうえ かずのり,井上,一徳,いのうえ,かずのり,55,NA,新,0,京都5区,0,1,32.493
近畿ブロック,希望の党,3,田島 一成,たじま いっせい,田島,一成,たじま,いっせい,55,NA,前,4,滋賀2区,0,0,79.678
近畿ブロック,希望の党,3,小川 泰江,おがわ やすえ,小川,泰江,おがわ,やすえ,54,NA,新,0,滋賀3区,0,0,60.995
近畿ブロック,希望の党,3,徳永 久志,とくなが ひさし,徳永,久志,とくなが,ひさし,54,NA,新,0,滋賀4区,0,0,80.656
近畿ブロック,希望の党,3,嶋村 聖子,しまむら せいこ,嶋村,聖子,しまむら,せいこ,40,NA,新,0,京都1区,0,0,41.011
近畿ブロック,希望の党,3,泉 健太,いずみ けんた,泉,健太,いずみ,けんた,43,NA,前,6,京都3区,1,0,NA
近畿ブロック,希望の党,3,北神 圭朗,きたがみ けいろう,北神,圭朗,きたがみ,けいろう,50,NA,前,3,京都4区,0,0,85.33
近畿ブロック,希望の党,3,山井 和則,やまのい かずのり,山井,和則,やまのい,かずのり,55,NA,前,6,京都6区,0,1,98.392
近畿ブロック,希望の党,3,井坂 信彦,いさか のぶひこ,井坂,信彦,いさか,のぶひこ,43,NA,前,2,兵庫1区,0,0,82.368
近畿ブロック,希望の党,3,横畑 和幸,よこはた かずゆき,横畑,和幸,よこはた,かずゆき,45,NA,新,0,兵庫3区,0,0,39.611
近畿ブロック,希望の党,3,野口 威光,のぐち たけみつ,野口,威光,のぐち,たけみつ,43,NA,新,0,兵庫4区,0,0,31.071
近畿ブロック,希望の党,3,梶原 康弘,かじわら やすひろ,梶原,康弘,かじわら,やすひろ,61,NA,元,2,兵庫5区,0,0,56.232
近畿ブロック,希望の党,3,幾村 奈応子,いくむら なおこ,幾村,奈応子,いくむら,なおこ,37,NA,新,0,兵庫6区,0,0,23.859
近畿ブロック,希望の党,3,畠中 光成,はたなか みつなり,畠中,光成,はたなか,みつなり,45,NA,元,1,兵庫7区,0,0,43.135
近畿ブロック,希望の党,3,川戸 康嗣,かわと やすし,川戸,康嗣,かわと,やすし,42,NA,新,0,兵庫9区,0,0,25.352
近畿ブロック,希望の党,3,柘植 厚人,つげ あつひと,柘植,厚人,つげ,あつひと,45,NA,新,0,兵庫10区,0,0,40.413
近畿ブロック,希望の党,3,長安 豊,ながやす たかし,長安,豊,ながやす,たかし,49,NA,元,3,兵庫11区,0,0,34.542
近畿ブロック,希望の党,3,池畑 浩太朗,いけはた こうたろう,池畑,浩太朗,いけはた,こうたろう,43,NA,新,0,兵庫12区,0,0,39.105
近畿ブロック,希望の党,3,馬淵 澄夫,まぶち すみお,馬淵,澄夫,まぶち,すみお,57,NA,前,5,奈良1区,0,0,97.265
近畿ブロック,希望の党,3,松本 昌之,まつもと まさゆき,松本,昌之,まつもと,まさゆき,34,NA,新,0,奈良2区,0,0,42.072
近畿ブロック,希望の党,3,前川 清成,まえかわ きよしげ,前川,清成,まえかわ,きよしげ,54,NA,新,0,奈良3区,0,0,45.545
近畿ブロック,希望の党,3,岸本 周平,きしもと しゅうへい,岸本,周平,きしもと,しゅうへい,61,NA,前,3,和歌山1区,1,0,NA
近畿ブロック,希望の党,3,坂田 隆徳,さかた たかのり,坂田,隆徳,さかた,たかのり,38,NA,新,0,和歌山2区,0,0,28.236
近畿ブロック,希望の党,25,大沢 千恵子,おおさわ ちえこ,大沢,千恵子,おおさわ,ちえこ,49,NA,新,0,比例単独,0,0,NA
近畿ブロック,希望の党,26,野中 幸市,のなか こういち,野中,幸市,のなか,こういち,54,NA,新,0,比例単独,0,0,NA
近畿ブロック,希望の党,27,白石 純子,しらいし じゅんこ,白石,純子,しらいし,じゅんこ,55,NA,新,0,比例単独,0,0,NA
近畿ブロック,希望の党,28,請田 修一,うけた しゅういち,請田,修一,うけた,しゅういち,63,NA,新,0,比例単独,0,0,NA
近畿ブロック,幸福実現党,1,松島 弘典,まつしま ひろのり,松島,弘典,まつしま,ひろのり,60,NA,新,0,比例単独,0,0,NA
近畿ブロック,幸福実現党,2,湊 侑子,みなと ゆうこ,湊,侑子,みなと,ゆうこ,34,NA,新,0,比例単独,0,0,NA
近畿ブロック,幸福実現党,3,西本 篤,にしもと あつし,西本,篤,にしもと,あつし,47,NA,新,0,比例単独,0,0,NA
近畿ブロック,幸福実現党,4,田中 孝子,たなか たかこ,田中,孝子,たなか,たかこ,62,NA,新,0,比例単独,0,0,NA
近畿ブロック,幸福実現党,5,泉 章子,いずみ しょうこ,泉,章子,いずみ,しょうこ,58,NA,新,0,比例単独,0,0,NA
近畿ブロック,幸福実現党,6,油浅 頌子,ゆあさ ようこ,油浅,頌子,ゆあさ,ようこ,30,NA,新,0,比例単独,0,0,NA
近畿ブロック,立憲民主党,1,村上 賀厚,むらかみ のりあつ,村上,賀厚,むらかみ,のりあつ,58,NA,新,0,大阪1区,0,0,38.584
近畿ブロック,立憲民主党,1,尾辻 かな子,おつじ かなこ,尾辻,かな子,おつじ,かなこ,42,NA,新,0,大阪2区,0,1,52.513
近畿ブロック,立憲民主党,1,長尾 秀樹,ながお ひでき,長尾,秀樹,ながお,ひでき,65,NA,新,0,大阪5区,0,1,49.514
近畿ブロック,立憲民主党,1,村上 史好,むらかみ ふみよし,村上,史好,むらかみ,ふみよし,65,NA,元,2,大阪6区,0,1,63.944
近畿ブロック,立憲民主党,1,松井 博史,まつい ひろふみ,松井,博史,まつい,ひろふみ,49,NA,新,0,大阪8区,0,0,46.525
近畿ブロック,立憲民主党,1,辻元 清美,つじもと きよみ,辻元,清美,つじもと,きよみ,57,NA,前,6,大阪10区,1,0,NA
近畿ブロック,立憲民主党,1,姜 英紀,かん ひでき,姜,英紀,かん,ひでき,45,NA,新,0,大阪13区,0,0,19.511
近畿ブロック,立憲民主党,1,森山 浩行,もりやま ひろゆき,森山,浩行,もりやま,ひろゆき,46,NA,元,1,大阪16区,0,1,85.058
近畿ブロック,立憲民主党,1,桜井 周,さくらい しゅう,桜井,周,さくらい,しゅう,47,NA,新,0,兵庫6区,0,1,74.638
近畿ブロック,立憲民主党,10,塩見 俊次,しおみ しゅんじ,塩見,俊次,しおみ,しゅんじ,68,NA,新,0,比例単独,0,0,NA
近畿ブロック,日本共産党,1,穀田 恵二,こくた けいじ,穀田,恵二,こくた,けいじ,70,NA,前,8,京都1区,0,1,70.299
近畿ブロック,日本共産党,2,宮本 岳志,みやもと たけし,宮本,岳志,みやもと,たけし,57,NA,前,3,比例単独,0,1,NA
近畿ブロック,日本共産党,3,清水 忠史,しみず ただし,清水,忠史,しみず,ただし,49,NA,前,1,大阪4区,0,0,45.983
近畿ブロック,日本共産党,4,堀内 照文,ほりうち てるふみ,堀内,照文,ほりうち,てるふみ,44,NA,前,1,兵庫8区,0,0,57.337
近畿ブロック,日本共産党,5,渡部 結,わたなべ ゆい,渡部,結,わたなべ,ゆい,36,NA,新,0,大阪3区,0,0,65.498
近畿ブロック,日本共産党,6,平松 順子,ひらまつ じゅんこ,平松,順子,ひらまつ,じゅんこ,68,NA,新,0,兵庫2区,0,0,44.21
近畿ブロック,日本共産党,6,地坂 拓晃,ちさか たくあき,地坂,拓晃,ちさか,たくあき,44,NA,新,0,京都2区,0,0,43.677
近畿ブロック,日本共産党,6,井上 良子,いのうえ よしこ,井上,良子,いのうえ,よしこ,53,NA,新,0,奈良1区,0,0,24.053
近畿ブロック,日本共産党,6,原 矢寸久,はら やすひさ,原,矢寸久,はら,やすひさ,66,NA,新,0,和歌山1区,0,0,19.818
近畿ブロック,日本共産党,10,斉藤 幸子,さいとう さちこ,斉藤,幸子,さいとう,さちこ,60,NA,新,0,比例単独,0,0,NA
近畿ブロック,日本共産党,11,三和 智之,みわ ともゆき,三和,智之,みわ,ともゆき,42,NA,新,0,比例単独,0,0,NA
中国ブロック,公明党,1,斉藤 鉄夫,さいとう てつお,斉藤,鉄夫,さいとう,てつお,65,NA,前,8,比例単独,0,1,NA
中国ブロック,公明党,2,桝屋 敬悟,ますや けいご,桝屋,敬悟,ますや,けいご,66,NA,前,7,比例単独,0,1,NA
中国ブロック,公明党,3,日下 正喜,くさか まさき,日下,正喜,くさか,まさき,51,NA,新,0,比例単独,0,0,NA
中国ブロック,日本維新の会,1,灰岡 香奈,はいおか かな,灰岡,香奈,はいおか,かな,34,NA,新,0,広島2区,0,0,18.743
中国ブロック,日本維新の会,2,今枝 仁,いまえだ じん,今枝,仁,いまえだ,じん,47,NA,新,0,広島3区,0,0,28.65
中国ブロック,日本維新の会,2,空本 誠喜,そらもと せいき,空本,誠喜,そらもと,せいき,53,NA,元,1,広島4区,0,0,44.001
中国ブロック,希望の党,1,湯原 俊二,ゆはら しゅんじ,湯原,俊二,ゆはら,しゅんじ,54,NA,元,1,鳥取2区,0,0,73.203
中国ブロック,希望の党,1,蜂谷 弘美,はちや ひろみ,蜂谷,弘美,はちや,ひろみ,61,NA,新,0,岡山1区,0,0,24.694
中国ブロック,希望の党,1,津村 啓介,つむら けいすけ,津村,啓介,つむら,けいすけ,45,NA,前,5,岡山2区,0,1,74.628
中国ブロック,希望の党,1,内山 晃,うちやま あきら,内山,晃,うちやま,あきら,63,NA,元,3,岡山3区,0,0,36.931
中国ブロック,希望の党,1,柚木 道義,ゆのき みちよし,柚木,道義,ゆのき,みちよし,45,NA,前,4,岡山4区,0,1,77.576
中国ブロック,希望の党,1,樽井 良和,たるい よしかず,樽井,良和,たるい,よしかず,50,NA,元,1,岡山5区,0,0,26.711
中国ブロック,希望の党,1,松本 大輔,まつもと だいすけ,松本,大輔,まつもと,だいすけ,46,NA,元,3,広島2区,0,0,70.626
中国ブロック,希望の党,1,上野 寛治,うえの かんじ,上野,寛治,うえの,かんじ,35,NA,新,0,広島4区,0,0,25.886
中国ブロック,希望の党,1,橋本 琴絵,はしもと ことえ,橋本,琴絵,はしもと,ことえ,28,NA,新,0,広島5区,0,0,32.383
中国ブロック,希望の党,1,佐藤 公治,さとう こうじ,佐藤,公治,さとう,こうじ,58,NA,元,2,広島6区,1,0,NA
中国ブロック,希望の党,1,佐藤 広典,さとう ひろのり,佐藤,広典,さとう,ひろのり,41,NA,新,0,広島7区,0,0,49.66
中国ブロック,希望の党,1,大内 一也,おおうち かずや,大内,一也,おおうち,かずや,44,NA,新,0,山口1区,0,0,27.459
中国ブロック,希望の党,1,藤田 時雄,ふじた ときお,藤田,時雄,ふじた,ときお,63,NA,新,0,山口4区,0,0,17.712
中国ブロック,希望の党,14,山口 克也,やまぐち かつや,山口,克也,やまぐち,かつや,53,NA,新,0,比例単独,0,0,NA
中国ブロック,幸福実現党,1,国領 豊太,こくりょう ぶんた,国領,豊太,こくりょう,ぶんた,35,NA,新,0,比例単独,0,0,NA
中国ブロック,幸福実現党,2,佐伯 知子,さえき ともこ,佐伯,知子,さえき,ともこ,38,NA,新,0,比例単独,0,0,NA
中国ブロック,幸福実現党,3,加藤 健太,かとう けんた,加藤,健太,かとう,けんた,27,NA,新,0,比例単独,0,0,NA
中国ブロック,日本共産党,1,大平 喜信,おおひら よしのぶ,大平,喜信,おおひら,よしのぶ,39,NA,前,1,比例単独,0,0,NA
中国ブロック,日本共産党,2,垣内 京美,かきうち きょうみ,垣内,京美,かきうち,きょうみ,51,NA,新,0,岡山2区,0,0,18.479
中国ブロック,日本共産党,3,藤本 一規,ふじもと かずのり,藤本,一規,ふじもと,かずのり,52,NA,新,0,比例単独,0,0,NA
中国ブロック,日本共産党,4,岩田 剛,いわた たけし,岩田,剛,いわた,たけし,36,NA,新,0,比例単独,0,0,NA
中国ブロック,自由民主党,1,石破 茂,いしば しげる,石破,茂,いしば,しげる,60,公明,前,10,鳥取1区,1,0,NA
中国ブロック,自由民主党,1,赤沢 亮正,あかざわ りょうせい,赤沢,亮正,あかざわ,りょうせい,56,公明,前,4,鳥取2区,1,0,NA
中国ブロック,自由民主党,1,竹下 亘,たけした わたる,竹下,亘,たけした,わたる,70,公明,前,6,島根2区,1,0,NA
中国ブロック,自由民主党,1,逢沢 一郎,あいさわ いちろう,逢沢,一郎,あいさわ,いちろう,63,公明,前,10,岡山1区,1,0,NA
中国ブロック,自由民主党,1,山下 貴司,やました たかし,山下,貴司,やました,たかし,52,公明,前,2,岡山2区,1,0,NA
中国ブロック,自由民主党,1,橋本 岳,はしもと がく,橋本,岳,はしもと,がく,43,公明,前,3,岡山4区,1,0,NA
中国ブロック,自由民主党,1,加藤 勝信,かとう かつのぶ,加藤,勝信,かとう,かつのぶ,61,公明,前,5,岡山5区,1,0,NA
中国ブロック,自由民主党,1,岸田 文雄,きしだ ふみお,岸田,文雄,きしだ,ふみお,60,公明,前,8,広島1区,1,0,NA
中国ブロック,自由民主党,1,平口 洋,ひらぐち ひろし,平口,洋,ひらぐち,ひろし,69,公明,前,3,広島2区,1,0,NA
中国ブロック,自由民主党,1,河井 克行,かわい かつゆき,河井,克行,かわい,かつゆき,54,公明,前,6,広島3区,1,0,NA
中国ブロック,自由民主党,1,新谷 正義,しんたに まさよし,新谷,正義,しんたに,まさよし,42,公明,前,2,広島4区,1,0,NA
中国ブロック,自由民主党,1,寺田 稔,てらだ みのる,寺田,稔,てらだ,みのる,59,公明,前,4,広島5区,1,0,NA
中国ブロック,自由民主党,1,小島 敏文,こじま としふみ,小島,敏文,こじま,としふみ,67,公明,前,2,広島6区,0,1,80.836
中国ブロック,自由民主党,1,小林 史明,こばやし ふみあき,小林,史明,こばやし,ふみあき,34,公明,前,2,広島7区,1,0,NA
中国ブロック,自由民主党,1,高村 正大,こうむら まさひろ,高村,正大,こうむら,まさひろ,46,公明,新,0,山口1区,1,0,NA
中国ブロック,自由民主党,1,岸 信夫,きし のぶお,岸,信夫,きし,のぶお,58,公明,前,2,山口2区,1,0,NA
中国ブロック,自由民主党,17,杉田 水脈,すぎた みお,杉田,水脈,すぎた,みお,50,NA,元,1,比例単独,0,1,NA
中国ブロック,自由民主党,18,池田 道孝,いけだ みちたか,池田,道孝,いけだ,みちたか,70,NA,前,2,比例単独,0,1,NA
中国ブロック,自由民主党,19,古田 圭一,ふるた けいいち,古田,圭一,ふるた,けいいち,60,NA,前,1,比例単独,0,1,NA
中国ブロック,自由民主党,20,三浦 靖,みうら やすし,三浦,靖,みうら,やすし,44,NA,新,0,比例単独,0,1,NA
中国ブロック,自由民主党,21,畦元 将吾,あぜもと しょうご,畦元,将吾,あぜもと,しょうご,59,NA,新,0,比例単独,0,0,NA
中国ブロック,自由民主党,22,徳村 純一郎,とくむら じゅんいちろう,徳村,純一郎,とくむら,じゅんいちろう,63,NA,新,0,比例単独,0,0,NA
中国ブロック,自由民主党,23,井桜 康司,いざくら やすし,井桜,康司,いざくら,やすし,61,NA,新,0,比例単独,0,0,NA
中国ブロック,社会民主党,1,福原 宗男,ふくはら むねお,福原,宗男,ふくはら,むねお,70,NA,新,0,島根2区,0,0,28.845
中国ブロック,立憲民主党,1,亀井 亜紀子,かめい あきこ,亀井,亜紀子,かめい,あきこ,52,社民,新,0,島根1区,0,1,68.351
中国ブロック,立憲民主党,1,高井 崇志,たかい たかし,高井,崇志,たかい,たかし,48,NA,前,2,岡山1区,0,1,65.034
中国ブロック,立憲民主党,1,坂本 史子,さかもと ふみこ,坂本,史子,さかもと,ふみこ,62,社民,新,0,山口3区,0,0,NA
中国ブロック,立憲民主党,4,秋葉 忠利,あきば ただとし,秋葉,忠利,あきば,ただとし,74,NA,元,3,比例単独,0,0,NA
四国ブロック,幸福実現党,1,中西 利恵,なかにし りえ,中西,利恵,なかにし,りえ,54,NA,新,0,比例単独,0,0,NA
四国ブロック,幸福実現党,2,桃田 妙子,ももた たえこ,桃田,妙子,ももた,たえこ,57,NA,新,0,比例単独,0,0,NA
四国ブロック,日本共産党,1,白川 容子,しらかわ ようこ,白川,容子,しらかわ,ようこ,51,NA,新,0,比例単独,0,0,NA
四国ブロック,日本共産党,2,島崎 保臣,しまさき やすおみ,島崎,保臣,しまさき,やすおみ,34,NA,新,0,比例単独,0,0,NA
四国ブロック,立憲民主党,1,武内 則男,たけうち のりお,武内,則男,たけうち,のりお,59,NA,新,0,比例単独,0,1,NA
四国ブロック,自由民主党,1,福井 照,ふくい てる,福井,照,ふくい,てる,63,NA,前,6,比例単独,0,1,NA
四国ブロック,自由民主党,2,福山 守,ふくやま まもる,福山,守,ふくやま,まもる,64,NA,前,2,比例単独,0,1,NA
四国ブロック,自由民主党,3,後藤田 正純,ごとうだ まさずみ,後藤田,正純,ごとうだ,まさずみ,48,公明,前,6,徳島1区,1,0,NA
四国ブロック,自由民主党,3,山口 俊一,やまぐち しゅんいち,山口,俊一,やまぐち,しゅんいち,67,公明,前,9,徳島2区,1,0,NA
四国ブロック,自由民主党,3,平井 卓也,ひらい たくや,平井,卓也,ひらい,たくや,59,公明,前,6,香川1区,1,0,NA
四国ブロック,自由民主党,3,瀬戸 隆一,せと たかかず,瀬戸,隆一,せと,たかかず,52,公明,前,2,香川2区,0,0,72.802
四国ブロック,自由民主党,3,大野 敬太郎,おおの けいたろう,大野,敬太郎,おおの,けいたろう,48,公明,前,2,香川3区,1,0,NA
四国ブロック,自由民主党,3,塩崎 恭久,しおざき やすひさ,塩崎,恭久,しおざき,やすひさ,66,公明,前,7,愛媛1区,1,0,NA
四国ブロック,自由民主党,3,村上 誠一郎,むらかみ せいいちろう,村上,誠一郎,むらかみ,せいいちろう,65,公明,前,10,愛媛2区,1,0,NA
四国ブロック,自由民主党,3,白石 寛樹,しらいし ひろき,白石,寛樹,しらいし,ひろき,29,公明,新,0,愛媛3区,0,0,75.952
四国ブロック,自由民主党,3,山本 公一,やまもと こういち,山本,公一,やまもと,こういち,70,公明,前,8,愛媛4区,1,0,NA
四国ブロック,自由民主党,3,中谷 元,なかたに げん,中谷,元,なかたに,げん,60,公明,前,9,高知1区,1,0,NA
四国ブロック,自由民主党,3,山本 有二,やまもと ゆうじ,山本,有二,やまもと,ゆうじ,65,公明,前,9,高知2区,0,1,77.055
四国ブロック,自由民主党,14,二川 弘康,ふたがわ ひろやす,二川,弘康,ふたがわ,ひろやす,43,NA,新,0,比例単独,0,0,NA
四国ブロック,自由民主党,15,林 潤,はやし じゅん,林,潤,はやし,じゅん,45,NA,元,1,比例単独,0,0,NA
四国ブロック,希望の党,1,仁木 博文,にき ひろぶみ,仁木,博文,にき,ひろぶみ,51,NA,元,1,徳島1区,0,0,76.917
四国ブロック,希望の党,1,小川 淳也,おがわ じゅんや,小川,淳也,おがわ,じゅんや,46,NA,前,4,香川1区,0,1,97.323
四国ブロック,希望の党,1,玉木 雄一郎,たまき ゆういちろう,玉木,雄一郎,たまき,ゆういちろう,48,NA,前,3,香川2区,1,0,NA
四国ブロック,希望の党,1,富永 喜代,とみなが きよ,富永,喜代,とみなが,きよ,50,NA,新,0,愛媛1区,0,0,37.722
四国ブロック,希望の党,1,横山 博幸,よこやま ひろゆき,横山,博幸,よこやま,ひろゆき,66,NA,前,1,愛媛2区,0,0,33.661
四国ブロック,希望の党,1,白石 洋一,しらいし よういち,白石,洋一,しらいし,よういち,54,NA,元,1,愛媛3区,1,0,NA
四国ブロック,希望の党,1,桜内 文城,さくらうち ふみき,桜内,文城,さくらうち,ふみき,52,NA,元,1,愛媛4区,0,0,NA
四国ブロック,希望の党,1,大石 宗,おおいし しゅう,大石,宗,おおいし,しゅう,37,NA,新,0,高知1区,0,0,55.329
四国ブロック,希望の党,9,藤岡 佳代子,ふじおか かよこ,藤岡,佳代子,ふじおか,かよこ,52,NA,新,0,比例単独,0,0,NA
四国ブロック,希望の党,10,鎌江 一平,かまえ いっぺい,鎌江,一平,かまえ,いっぺい,40,NA,新,0,比例単独,0,0,NA
四国ブロック,社会民主党,1,藤田 伸二,ふじた しんじ,藤田,伸二,ふじた,しんじ,62,NA,新,0,香川3区,0,0,44.73
四国ブロック,日本維新の会,1,西岡 新,にしおか あらた,西岡,新,にしおか,あらた,44,NA,元,1,愛媛2区,0,0,54.216
四国ブロック,公明党,1,石田 祝稔,いしだ のりとし,石田,祝稔,いしだ,のりとし,66,NA,前,7,比例単独,0,1,NA
四国ブロック,公明党,2,高村 宗男,たかむら むねお,高村,宗男,たかむら,むねお,47,NA,新,0,比例単独,0,0,NA
九州ブロック,自由民主党,1,園田 博之,そのだ ひろゆき,園田,博之,そのだ,ひろゆき,75,NA,前,10,比例単独,0,1,NA
九州ブロック,自由民主党,2,宮路 拓馬,みやじ たくま,宮路,拓馬,みやじ,たくま,37,NA,前,1,比例単独,0,1,NA
九州ブロック,自由民主党,3,今村 雅弘,いまむら まさひろ,今村,雅弘,いまむら,まさひろ,70,NA,前,7,比例単独,0,1,NA
九州ブロック,自由民主党,4,井上 貴博,いのうえ たかひろ,井上,貴博,いのうえ,たかひろ,55,NA,前,2,福岡1区,1,0,NA
九州ブロック,自由民主党,4,鬼木 誠,おにき まこと,鬼木,誠,おにき,まこと,45,公明,前,2,福岡2区,1,0,NA
九州ブロック,自由民主党,4,古賀 篤,こが あつし,古賀,篤,こが,あつし,45,公明,前,2,福岡3区,1,0,NA
九州ブロック,自由民主党,4,宮内 秀樹,みやうち ひでき,宮内,秀樹,みやうち,ひでき,55,公明,前,2,福岡4区,1,0,NA
九州ブロック,自由民主党,4,原田 義昭,はらだ よしあき,原田,義昭,はらだ,よしあき,73,公明,前,7,福岡5区,1,0,NA
九州ブロック,自由民主党,4,鳩山 二郎,はとやま じろう,鳩山,二郎,はとやま,じろう,38,公明,前,1,福岡6区,1,0,NA
