"cowcode","iso3","country","etype2","etype3","parliamentarism","timing1","timing2","reason","held_date","held_year","held_month","held_wday","sche_date","sche_year","sche_month","sche_wday","dif_days","termlength","days_fr_last","concurrent"
630,"IRN","Iran","legislative","lower house","presidentialism",1,0,0,1992-04-10,1992,4,"Friday",1992-04-10,1992,4,"Friday",0,4,1463,0
630,"IRN","Iran","presidential","presidential","presidentialism",1,0,0,1993-06-11,1993,6,"Friday",1993-06-11,1993,6,"Friday",0,4,1414,0
630,"IRN","Iran","legislative","lower house","presidentialism",1,0,0,1996-03-08,1996,3,"Friday",1996-03-08,1996,3,"Friday",0,4,1428,0
630,"IRN","Iran","presidential","presidential","presidentialism",1,0,0,1997-05-23,1997,5,"Friday",1997-05-23,1997,5,"Friday",0,4,1442,0
630,"IRN","Iran","legislative","lower house","presidentialism",1,0,0,2000-02-18,2000,2,"Friday",2000-02-18,2000,2,"Friday",0,4,1442,0
630,"IRN","Iran","presidential","presidential","presidentialism",1,0,0,2001-06-08,2001,6,"Friday",2001-06-08,2001,6,"Friday",0,4,1477,0
630,"IRN","Iran","legislative","lower house","presidentialism",1,0,0,2004-02-20,2004,2,"Friday",2004-02-20,2004,2,"Friday",0,4,1463,0
630,"IRN","Iran","presidential","presidential","presidentialism",1,0,0,2005-06-17,2005,6,"Friday",2005-06-17,2005,6,"Friday",0,4,1470,0
630,"IRN","Iran","legislative","lower house","presidentialism",1,0,0,2008-03-14,2008,3,"Friday",2008-03-14,2008,3,"Friday",0,4,1484,0
630,"IRN","Iran","presidential","presidential","presidentialism",1,0,0,2009-06-12,2009,6,"Friday",2009-06-12,2009,6,"Friday",0,4,1456,0
630,"IRN","Iran","legislative","lower house","presidentialism",1,0,0,2012-03-02,2012,3,"Friday",2012-03-02,2012,3,"Friday",0,4,1449,0
630,"IRN","Iran","presidential","presidential","presidentialism",1,0,0,2013-06-14,2013,6,"Friday",2013-06-14,2013,6,"Friday",0,4,1463,0
630,"IRN","Iran","legislative","lower house","presidentialism",1,0,0,2016-02-26,2016,2,"Friday",2016-02-26,2016,2,"Friday",0,4,1456,0
630,"IRN","Iran","presidential","presidential","presidentialism",1,0,0,2017-05-19,2017,5,"Friday",2017-05-19,2017,5,"Friday",0,4,1435,0
630,"IRN","Iran","legislative","lower house","presidentialism",1,0,0,2020-02-21,2020,2,"Friday",2020-02-21,2020,2,"Friday",0,4,1456,0
630,"IRN","Iran","presidential","presidential","presidentialism",1,0,0,2021-06-18,2021,6,"Friday",2021-06-18,2021,6,"Friday",0,4,1491,0
640,"TUR","Turkey","legislative","lower house","parliamentarism",2,-1,9,1946-07-21,1946,7,"Sunday",1947-07-21,1947,7,"Monday",-365,4,NA,0
640,"TUR","Turkey","legislative","lower house","parliamentarism",1,0,0,1950-05-14,1950,5,"Sunday",1950-05-14,1950,5,"Sunday",0,4,1393,0
640,"TUR","Turkey","legislative","lower house","parliamentarism",1,0,0,1954-05-02,1954,5,"Sunday",1954-05-02,1954,5,"Sunday",0,4,1449,0
640,"TUR","Turkey","legislative","lower house","parliamentarism",2,-1,9,1957-10-27,1957,10,"Sunday",1958-05-02,1958,5,"Friday",-187,4,1274,0
640,"TUR","Turkey","legislative","lower house","parliamentarism",2,-1,1,1961-10-15,1961,10,"Sunday",1961-10-27,1961,10,"Friday",-12,4,1449,0
640,"TUR","Turkey","legislative","lower house","parliamentarism",1,0,0,1965-10-10,1965,10,"Sunday",1965-10-10,1965,10,"Sunday",0,4,1456,0
640,"TUR","Turkey","legislative","lower house","parliamentarism",1,0,0,1969-10-12,1969,10,"Sunday",1969-10-12,1969,10,"Sunday",0,4,1463,0
640,"TUR","Turkey","legislative","lower house","parliamentarism",1,0,0,1973-10-14,1973,10,"Sunday",1973-10-14,1973,10,"Sunday",0,4,1463,0
640,"TUR","Turkey","legislative","lower house","parliamentarism",2,-1,9,1977-06-05,1977,6,"Sunday",1977-10-14,1977,10,"Friday",-131,4,1330,0
640,"TUR","Turkey","legislative","lower house","parliamentarism",2,1,3,1983-11-06,1983,11,"Sunday",1981-06-05,1981,6,"Friday",884,5,2345,0
640,"TUR","Turkey","legislative","lower house","parliamentarism",2,-1,9,1987-11-29,1987,11,"Sunday",1988-11-06,1988,11,"Sunday",-343,5,1484,0
640,"TUR","Turkey","legislative","lower house","parliamentarism",2,-1,9,1991-10-20,1991,10,"Sunday",1992-11-29,1992,11,"Sunday",-406,5,1421,0
640,"TUR","Turkey","legislative","lower house","parliamentarism",2,-1,9,1995-12-24,1995,12,"Sunday",1996-10-20,1996,10,"Sunday",-301,5,1526,0
640,"TUR","Turkey","legislative","lower house","parliamentarism",2,-1,9,1999-04-18,1999,4,"Sunday",2000-12-24,2000,12,"Sunday",-616,5,1211,0
640,"TUR","Turkey","legislative","lower house","parliamentarism",2,-1,9,2002-11-03,2002,11,"Sunday",2004-04-18,2004,4,"Sunday",-532,5,1295,0
640,"TUR","Turkey","legislative","lower house","parliamentarism",2,-1,9,2007-07-22,2007,7,"Sunday",2007-11-03,2007,11,"Saturday",-104,5,1722,0
640,"TUR","Turkey","legislative","lower house","parliamentarism",1,0,0,2011-06-12,2011,6,"Sunday",2011-06-12,2011,6,"Sunday",0,4,1421,0
640,"TUR","Turkey","presidential","presidential","parliamentarism",1,0,0,2014-08-10,2014,8,"Sunday",2014-08-10,2014,8,"Sunday",0,5,NA,0
640,"TUR","Turkey","legislative","lower house","parliamentarism",1,0,0,2015-06-07,2015,6,"Sunday",2015-06-07,2015,6,"Sunday",0,4,1456,0
640,"TUR","Turkey","legislative","lower house","parliamentarism",2,-1,7,2015-11-01,2015,11,"Sunday",2019-06-07,2019,6,"Friday",-1314,4,147,0
640,"TUR","Turkey","legislative","lower house","parliamentarism",2,-1,7,2018-06-24,2018,6,"Sunday",2019-11-03,2019,11,"Sunday",-497,4,966,1
640,"TUR","Turkey","presidential","presidential","parliamentarism",2,-1,9,2018-06-24,2018,6,"Sunday",2019-11-03,2019,11,"Sunday",-497,5,1414,1
640,"TUR","Turkey","legislative","lower house","presidentialism",2,-1,NA,2023-05-14,2023,5,"Sunday",2023-06-23,2023,6,"Friday",-40,5,1785,1
640,"TUR","Turkey","presidential","presidential","presidentialism",2,-1,NA,2023-05-14,2023,5,"Sunday",2023-06-23,2023,6,"Friday",-40,5,1785,1
645,"IRQ","Iraq","legislative","lower house",NA,1,0,0,1947-03-10,1947,3,"Monday",1947-03-10,1947,3,"Monday",0,4,NA,0
645,"IRQ","Iraq","legislative","lower house",NA,2,-1,2,1948-06-15,1948,6,"Tuesday",1951-03-10,1951,3,"Saturday",-998,4,463,0
645,"IRQ","Iraq","legislative","lower house",NA,2,1,9,1953-01-17,1953,1,"Saturday",1952-06-15,1952,6,"Sunday",216,4,1677,0
645,"IRQ","Iraq","legislative","lower house",NA,2,-1,9,1954-06-09,1954,6,"Wednesday",1957-01-17,1957,1,"Thursday",-953,4,508,0
645,"IRQ","Iraq","legislative","lower house",NA,2,-1,9,1954-09-12,1954,9,"Sunday",1958-06-09,1958,6,"Monday",-1366,4,95,0
645,"IRQ","Iraq","legislative","lower house",NA,2,-1,9,1958-05-05,1958,5,"Monday",1958-09-12,1958,9,"Friday",-130,4,1331,0
645,"IRQ","Iraq","legislative","lower house","presidentialism",2,1,3,1980-06-20,1980,6,"Friday",1962-05-05,1962,5,"Saturday",6621,4,8082,0
645,"IRQ","Iraq","legislative","lower house","presidentialism",1,0,0,1984-10-20,1984,10,"Saturday",1984-10-20,1984,10,"Saturday",0,4,1583,0
645,"IRQ","Iraq","legislative","lower house","presidentialism",1,0,0,1989-04-01,1989,4,"Saturday",1989-04-01,1989,4,"Saturday",0,4,1624,0
645,"IRQ","Iraq","presidential","presidential","presidentialism",1,0,0,1995-10-15,1995,10,"Sunday",1995-10-15,1995,10,"Sunday",0,7,NA,0
645,"IRQ","Iraq","legislative","lower house","presidentialism",2,1,9,1996-03-24,1996,3,"Sunday",1993-04-01,1993,4,"Thursday",1088,4,2549,0
645,"IRQ","Iraq","legislative","lower house","presidentialism",1,0,0,2000-03-27,2000,3,"Monday",2000-03-27,2000,3,"Monday",0,4,1464,0
645,"IRQ","Iraq","presidential","presidential","presidentialism",1,0,0,2002-10-16,2002,10,"Wednesday",2002-10-16,2002,10,"Wednesday",0,7,2558,0
645,"IRQ","Iraq","legislative","lower house","parliamentarism",1,0,1,2005-12-15,2005,12,"Thursday",2004-03-27,2004,3,"Saturday",628,4,2089,0
645,"IRQ","Iraq","legislative","lower house","parliamentarism",2,1,9,2010-03-07,2010,3,"Sunday",2010-01-16,2010,1,"Saturday",50,4,1543,0
645,"IRQ","Iraq","legislative","lower house","parliamentarism",1,0,0,2014-04-30,2014,4,"Wednesday",2014-04-30,2014,4,"Wednesday",0,4,1515,0
645,"IRQ","Iraq","legislative","lower house","parliamentarism",1,0,0,2018-05-12,2018,5,"Saturday",2018-05-12,2018,5,"Saturday",0,4,1473,0
645,"IRQ","Iraq","legislative","lower house","parliamentarism",2,-1,9,2021-10-10,2021,10,"Sunday",2022-05-12,2022,5,"Thursday",-214,4,1247,0
651,"EGY","Egypt","legislative","lower house","parliamentarism",2,-1,9,1945-01-08,1945,1,"Monday",1947-03-27,1947,3,"Thursday",-808,5,NA,0
651,"EGY","Egypt","legislative","lower house","parliamentarism",1,0,0,1950-01-03,1950,1,"Tuesday",1950-01-03,1950,1,"Tuesday",0,5,1821,0
651,"EGY","Egypt","presidential","presidential","parliamentarism",3,NA,1,1956-06-23,1956,6,"Saturday",NA,NA,NA,NA,NA,6,NA,0
651,"EGY","Egypt","legislative","lower house","parliamentarism",2,1,9,1957-07-03,1957,7,"Wednesday",1952-05-18,1952,5,"Sunday",1872,5,2738,0
651,"EGY","Egypt","legislative","lower house","parliamentarism",2,1,1,1964-03-10,1964,3,"Tuesday",1962-07-03,1962,7,"Tuesday",616,5,2442,0
651,"EGY","Egypt","presidential","presidential","parliamentarism",2,-1,1,1958-02-21,1958,2,"Friday",1962-06-23,1962,6,"Saturday",-1583,6,608,0
651,"EGY","Egypt","presidential","presidential","parliamentarism",2,1,9,1965-03-15,1965,3,"Monday",1964-03-15,1964,3,"Sunday",365,6,2579,0
651,"EGY","Egypt","legislative","lower house","parliamentarism",1,0,0,1969-01-08,1969,1,"Wednesday",1969-01-08,1969,1,"Wednesday",0,5,1765,0
651,"EGY","Egypt","presidential","presidential","parliamentarism",2,-1,4,1970-10-15,1970,10,"Thursday",1971-03-15,1971,3,"Monday",-151,6,2040,0
651,"EGY","Egypt","legislative","lower house","parliamentarism",2,-1,9,1971-10-27,1971,10,"Wednesday",1974-01-08,1974,1,"Tuesday",-804,5,1022,0
651,"EGY","Egypt","legislative","lower house","parliamentarism",1,0,0,1976-10-28,1976,10,"Thursday",1976-10-28,1976,10,"Thursday",0,5,1828,0
651,"EGY","Egypt","presidential","presidential","parliamentarism",1,0,0,1976-09-16,1976,9,"Thursday",1976-09-16,1976,9,"Thursday",0,6,2163,0
651,"EGY","Egypt","legislative","lower house","parliamentarism",2,-1,9,1979-06-07,1979,6,"Thursday",1981-10-28,1981,10,"Wednesday",-874,5,952,0
651,"EGY","Egypt","presidential","presidential","parliamentarism",2,-1,5,1981-10-13,1981,10,"Tuesday",1982-09-16,1982,9,"Thursday",-338,6,1853,0
651,"EGY","Egypt","legislative","lower house","parliamentarism",1,0,0,1984-05-27,1984,5,"Sunday",1984-05-27,1984,5,"Sunday",0,5,1816,0
651,"EGY","Egypt","legislative","lower house","parliamentarism",2,-1,9,1987-04-06,1987,4,"Monday",1989-05-27,1989,5,"Saturday",-782,5,1044,0
651,"EGY","Egypt","presidential","presidential","parliamentarism",1,0,0,1987-10-05,1987,10,"Monday",1987-10-05,1987,10,"Monday",0,6,2183,0
651,"EGY","Egypt","legislative","lower house","parliamentarism",2,-1,9,1990-11-29,1990,11,"Thursday",1992-04-06,1992,4,"Monday",-494,5,1333,0
651,"EGY","Egypt","presidential","presidential","parliamentarism",1,0,0,1993-10-04,1993,10,"Monday",1993-10-04,1993,10,"Monday",0,6,2191,0
651,"EGY","Egypt","legislative","lower house","parliamentarism",1,0,0,1995-11-29,1995,11,"Wednesday",1995-11-29,1995,11,"Wednesday",0,5,1826,0
651,"EGY","Egypt","presidential","presidential","parliamentarism",1,0,0,1999-09-26,1999,9,"Sunday",1999-09-26,1999,9,"Sunday",0,6,2183,0
651,"EGY","Egypt","legislative","lower house","parliamentarism",1,0,0,2000-10-18,2000,10,"Wednesday",2000-10-18,2000,10,"Wednesday",0,5,1785,0
651,"EGY","Egypt","legislative","lower house","parliamentarism",1,0,0,2005-11-09,2005,11,"Wednesday",2005-11-09,2005,11,"Wednesday",0,5,1848,0
651,"EGY","Egypt","presidential","presidential","parliamentarism",1,0,0,2005-09-07,2005,9,"Wednesday",2005-09-07,2005,9,"Wednesday",0,6,2173,0
651,"EGY","Egypt","legislative","lower house","presidentialism",1,0,0,2010-11-09,2010,11,"Tuesday",2010-11-09,2010,11,"Tuesday",0,5,1826,0
651,"EGY","Egypt","legislative","lower house","presidentialism",2,-1,9,2011-11-28,2011,11,"Monday",2015-11-09,2015,11,"Monday",-1442,5,384,0
651,"EGY","Egypt","presidential","presidential","presidentialism",2,1,9,2012-05-23,2012,5,"Wednesday",2011-09-07,2011,9,"Wednesday",259,4,2450,0
651,"EGY","Egypt","presidential","presidential","presidentialism",2,-1,3,2014-05-26,2014,5,"Monday",2016-05-23,2016,5,"Monday",-728,4,733,0
651,"EGY","Egypt","legislative","lower house","presidentialism",2,-1,3,2015-10-17,2015,10,"Saturday",2016-11-28,2016,11,"Monday",-408,5,1419,0
651,"EGY","Egypt","presidential","presidential","presidentialism",1,0,0,2018-03-26,2018,3,"Monday",2018-03-24,2018,3,"Saturday",2,6,1400,0
651,"EGY","Egypt","legislative","lower house","presidentialism",2,-1,9,2020-10-24,2020,10,"Saturday",2020-11-17,2020,11,"Tuesday",-24,5,1834,0
652,"SYR","Syria","legislative","lower house","parliamentarism",1,0,0,1947-07-07,1947,7,"Monday",1947-07-07,1947,7,"Monday",0,4,NA,0
652,"SYR","Syria","presidential","presidential","parliamentarism",3,NA,1,1949-06-25,1949,6,"Saturday",NA,NA,NA,NA,NA,5,NA,0
652,"SYR","Syria","legislative","lower house","parliamentarism",2,1,3,1953-10-09,1953,10,"Friday",1951-07-07,1951,7,"Saturday",825,4,2286,0
652,"SYR","Syria","presidential","presidential","parliamentarism",2,-1,9,1953-07-10,1953,7,"Friday",1954-06-25,1954,6,"Friday",-350,5,1476,0
652,"SYR","Syria","legislative","lower house","presidentialism",3,NA,1,1954-09-24,1954,9,"Friday",NA,NA,NA,NA,NA,4,350,0
652,"SYR","Syria","presidential","presidential","presidentialism",3,NA,9,1971-03-12,1971,3,"Friday",NA,NA,NA,NA,NA,5,6454,0
652,"SYR","Syria","legislative","lower house","presidentialism",2,1,9,1973-05-25,1973,5,"Friday",1958-09-24,1958,9,"Wednesday",5357,4,6818,0
652,"SYR","Syria","legislative","lower house","presidentialism",1,0,0,1977-08-01,1977,8,"Monday",1977-08-01,1977,8,"Monday",0,4,1529,0
652,"SYR","Syria","presidential","presidential","presidentialism",1,0,0,1978-02-08,1978,2,"Wednesday",1978-02-08,1978,2,"Wednesday",0,4,2525,0
652,"SYR","Syria","legislative","lower house","presidentialism",1,0,0,1981-11-09,1981,11,"Monday",1981-11-09,1981,11,"Monday",0,4,1561,0
652,"SYR","Syria","presidential","presidential","presidentialism",1,0,0,1985-02-10,1985,2,"Sunday",1985-02-10,1985,2,"Sunday",0,4,2559,0
652,"SYR","Syria","legislative","lower house","presidentialism",1,0,0,1986-02-10,1986,2,"Monday",1986-02-10,1986,2,"Monday",0,4,1554,0
652,"SYR","Syria","legislative","lower house","presidentialism",1,0,0,1990-05-22,1990,5,"Tuesday",1990-05-22,1990,5,"Tuesday",0,4,1562,0
652,"SYR","Syria","presidential","presidential","presidentialism",1,0,0,1991-12-02,1991,12,"Monday",1991-12-02,1991,12,"Monday",0,4,2486,0
652,"SYR","Syria","legislative","lower house","presidentialism",1,0,0,1994-08-24,1994,8,"Wednesday",1994-08-24,1994,8,"Wednesday",0,4,1555,0
652,"SYR","Syria","legislative","lower house","presidentialism",1,0,0,1998-11-30,1998,11,"Monday",1998-11-30,1998,11,"Monday",0,4,1559,0
652,"SYR","Syria","presidential","presidential","presidentialism",1,0,0,1999-02-10,1999,2,"Wednesday",1999-02-10,1999,2,"Wednesday",0,4,2627,0
652,"SYR","Syria","presidential","presidential","presidentialism",2,-1,4,2000-07-10,2000,7,"Monday",2006-02-10,2006,2,"Friday",-2041,7,516,0
652,"SYR","Syria","legislative","lower house","presidentialism",1,0,0,2003-03-02,2003,3,"Sunday",2003-03-02,2003,3,"Sunday",0,4,1553,0
652,"SYR","Syria","legislative","lower house","presidentialism",1,0,0,2007-04-22,2007,4,"Sunday",2007-04-22,2007,4,"Sunday",0,4,1512,0
652,"SYR","Syria","presidential","presidential","presidentialism",1,0,0,2007-05-27,2007,5,"Sunday",2007-05-27,2007,5,"Sunday",0,7,2512,0
652,"SYR","Syria","legislative","lower house","presidentialism",2,1,9,2012-05-07,2012,5,"Monday",2011-04-22,2011,4,"Friday",381,4,1842,0
652,"SYR","Syria","presidential","presidential","presidentialism",1,0,0,2014-06-03,2014,6,"Tuesday",2014-06-03,2014,6,"Tuesday",0,7,2564,0
652,"SYR","Syria","legislative","lower house","presidentialism",1,0,0,2016-04-13,2016,4,"Wednesday",2016-04-13,2016,4,"Wednesday",0,4,1437,0
652,"SYR","Syria","legislative","lower house","presidentialism",2,1,9,2020-07-19,2020,7,"Sunday",2020-04-13,2020,4,"Monday",97,4,1558,0
652,"SYR","Syria","presidential","presidential","presidentialism",1,0,0,2021-05-26,2021,5,"Wednesday",2021-05-26,2021,5,"Wednesday",0,7,2549,0
660,"LBN","Lebanon","legislative","lower house","parliamentarism",1,0,0,1947-05-25,1947,5,"Sunday",1947-05-25,1947,5,"Sunday",0,4,NA,0
660,"LBN","Lebanon","legislative","lower house","parliamentarism",1,0,0,1951-04-15,1951,4,"Sunday",1951-04-15,1951,4,"Sunday",0,4,1421,0
660,"LBN","Lebanon","legislative","lower house","parliamentarism",2,-1,9,1953-07-12,1953,7,"Sunday",1955-04-15,1955,4,"Friday",-642,4,819,0
660,"LBN","Lebanon","legislative","lower house","parliamentarism",1,0,0,1957-06-09,1957,6,"Sunday",1957-06-09,1957,6,"Sunday",0,4,1428,0
660,"LBN","Lebanon","legislative","lower house","parliamentarism",2,-1,9,1960-06-12,1960,6,"Sunday",1961-06-09,1961,6,"Friday",-362,4,1099,0
660,"LBN","Lebanon","legislative","lower house","parliamentarism",1,0,0,1964-04-05,1964,4,"Sunday",1964-04-05,1964,4,"Sunday",0,4,1393,0
660,"LBN","Lebanon","legislative","lower house","parliamentarism",1,0,0,1968-03-24,1968,3,"Sunday",1968-03-24,1968,3,"Sunday",0,4,1449,0
660,"LBN","Lebanon","legislative","lower house","parliamentarism",1,0,0,1972-04-16,1972,4,"Sunday",1972-04-16,1972,4,"Sunday",0,4,1484,0
660,"LBN","Lebanon","legislative","lower house","presidentialism",2,1,6,1992-08-23,1992,8,"Sunday",1976-04-16,1976,4,"Friday",5973,4,7434,0
660,"LBN","Lebanon","legislative","lower house","parliamentarism",1,0,0,1996-08-18,1996,8,"Sunday",1996-08-18,1996,8,"Sunday",0,4,1456,0
660,"LBN","Lebanon","legislative","lower house","parliamentarism",1,0,0,2000-08-27,2000,8,"Sunday",2000-08-27,2000,8,"Sunday",0,4,1470,0
660,"LBN","Lebanon","legislative","lower house","parliamentarism",1,0,0,2005-05-28,2005,5,"Saturday",2005-05-28,2005,5,"Saturday",0,4,1735,0
660,"LBN","Lebanon","legislative","lower house","parliamentarism",1,0,0,2009-06-07,2009,6,"Sunday",2009-06-07,2009,6,"Sunday",0,4,1471,0
660,"LBN","Lebanon","presidential","presidential","parliamentarism",1,0,0,2014-04-23,2014,4,"Wednesday",2014-04-23,2014,4,"Wednesday",0,6,NA,0
660,"LBN","Lebanon","legislative","lower house","parliamentarism",2,1,9,2018-05-06,2018,5,"Sunday",2014-11-05,2014,11,"Wednesday",1278,4,3255,0
660,"LBN","Lebanon","legislative","lower house","parliamentarism",1,0,0,2022-05-15,2022,5,"Sunday",2022-05-15,2022,5,"Sunday",0,4,1470,0
663,"JOR","Jordan","legislative","lower house","presidentialism",3,NA,1,1947-10-20,1947,10,"Monday",NA,NA,NA,NA,NA,4,NA,0
663,"JOR","Jordan","legislative","lower house","presidentialism",2,-1,1,1950-04-02,1950,4,"Sunday",1951-10-20,1951,10,"Saturday",-566,4,895,0
663,"JOR","Jordan","legislative","lower house","presidentialism",2,-1,5,1951-08-29,1951,8,"Wednesday",1954-04-02,1954,4,"Friday",-947,4,514,0
663,"JOR","Jordan","legislative","lower house","presidentialism",2,-1,9,1954-10-16,1954,10,"Saturday",1955-08-29,1955,8,"Monday",-317,4,1144,0
663,"JOR","Jordan","legislative","lower house","presidentialism",2,-1,9,1956-10-21,1956,10,"Sunday",1958-10-16,1958,10,"Thursday",-725,4,736,0
663,"JOR","Jordan","legislative","lower house","presidentialism",2,1,9,1961-10-19,1961,10,"Thursday",1960-10-21,1960,10,"Friday",363,4,1824,0
663,"JOR","Jordan","legislative","lower house","presidentialism",2,-1,9,1962-11-24,1962,11,"Saturday",1965-10-19,1965,10,"Tuesday",-1060,4,401,0
663,"JOR","Jordan","legislative","lower house","presidentialism",2,-1,9,1963-07-06,1963,7,"Saturday",1966-11-24,1966,11,"Thursday",-1237,4,224,0
663,"JOR","Jordan","legislative","lower house","presidentialism",1,0,0,1967-04-15,1967,4,"Saturday",1967-04-15,1967,4,"Saturday",0,4,1379,0
663,"JOR","Jordan","legislative","lower house","presidentialism",2,1,9,1989-11-08,1989,11,"Wednesday",1971-04-15,1971,4,"Thursday",6782,4,8243,0
663,"JOR","Jordan","legislative","lower house","presidentialism",1,0,0,1993-11-08,1993,11,"Monday",1993-11-08,1993,11,"Monday",0,4,1461,0
663,"JOR","Jordan","legislative","lower house","presidentialism",1,0,0,1997-11-04,1997,11,"Tuesday",1997-11-04,1997,11,"Tuesday",0,4,1457,0
663,"JOR","Jordan","legislative","lower house","presidentialism",2,1,9,2003-06-17,2003,6,"Tuesday",2001-11-04,2001,11,"Sunday",590,4,2051,0
663,"JOR","Jordan","legislative","lower house","presidentialism",1,0,0,2007-11-20,2007,11,"Tuesday",2007-11-20,2007,11,"Tuesday",0,4,1617,0
663,"JOR","Jordan","legislative","lower house","presidentialism",2,-1,9,2010-11-09,2010,11,"Tuesday",2011-11-20,2011,11,"Sunday",-376,4,1085,0
663,"JOR","Jordan","legislative","lower house","presidentialism",1,0,0,2013-01-23,2013,1,"Wednesday",2013-01-23,2013,1,"Wednesday",0,4,806,0
663,"JOR","Jordan","legislative","lower house","presidentialism",1,0,0,2016-09-20,2016,9,"Tuesday",2016-09-20,2016,9,"Tuesday",0,4,1336,0
663,"JOR","Jordan","legislative","lower house","presidentialism",2,1,9,2020-11-10,2020,11,"Tuesday",2020-09-20,2020,9,"Sunday",51,4,1512,0
666,"ISR","Israel","legislative","lower house","parliamentarism",3,NA,1,1949-01-25,1949,1,"Tuesday",NA,NA,NA,NA,NA,4,NA,0
666,"ISR","Israel","legislative","lower house","parliamentarism",2,-1,9,1951-07-30,1951,7,"Monday",1953-01-25,1953,1,"Sunday",-545,4,916,0
666,"ISR","Israel","legislative","lower house","parliamentarism",1,0,0,1955-07-26,1955,7,"Tuesday",1955-07-26,1955,7,"Tuesday",0,4,1457,0
666,"ISR","Israel","legislative","lower house","parliamentarism",1,0,0,1959-11-03,1959,11,"Tuesday",1959-11-03,1959,11,"Tuesday",0,4,1561,0
666,"ISR","Israel","legislative","lower house","parliamentarism",2,-1,9,1961-08-15,1961,8,"Tuesday",1963-11-03,1963,11,"Sunday",-810,4,651,0
666,"ISR","Israel","legislative","lower house","parliamentarism",1,0,0,1965-11-01,1965,11,"Monday",1965-11-01,1965,11,"Monday",0,4,1539,0
666,"ISR","Israel","legislative","lower house","parliamentarism",1,0,0,1969-10-28,1969,10,"Tuesday",1969-10-28,1969,10,"Tuesday",0,4,1457,0
666,"ISR","Israel","legislative","lower house","parliamentarism",2,1,6,1973-12-31,1973,12,"Monday",1973-10-30,1973,10,"Tuesday",62,4,1525,0
666,"ISR","Israel","legislative","lower house","parliamentarism",1,0,0,1977-05-17,1977,5,"Tuesday",1977-05-17,1977,5,"Tuesday",0,4,1233,0
666,"ISR","Israel","legislative","lower house","parliamentarism",2,-1,9,1981-06-30,1981,6,"Tuesday",1981-11-17,1981,11,"Tuesday",-140,4,1505,0
666,"ISR","Israel","legislative","lower house","parliamentarism",2,-1,9,1984-07-23,1984,7,"Monday",1985-06-30,1985,6,"Sunday",-342,4,1119,0
666,"ISR","Israel","legislative","lower house","parliamentarism",1,0,0,1988-11-01,1988,11,"Tuesday",1988-11-01,1988,11,"Tuesday",0,4,1562,0
666,"ISR","Israel","legislative","lower house","parliamentarism",2,-1,9,1992-06-23,1992,6,"Tuesday",1992-11-01,1992,11,"Sunday",-131,4,1330,0
666,"ISR","Israel","legislative","lower house","parliamentarism",2,-1,5,1996-05-29,1996,5,"Wednesday",1996-06-23,1996,6,"Sunday",-25,4,1436,1
666,"ISR","Israel","presidential","presidential","parliamentarism",2,-1,5,1996-05-29,1996,5,"Wednesday",1996-06-23,1996,6,"Sunday",-25,4,NA,1
666,"ISR","Israel","legislative","lower house","presidentialism",2,-1,9,1999-05-17,1999,5,"Monday",2000-11-15,2000,11,"Wednesday",-548,4,1083,1
666,"ISR","Israel","presidential","presidential","presidentialism",2,-1,9,1999-05-17,1999,5,"Monday",2000-11-29,2000,11,"Wednesday",-562,4,1083,1
666,"ISR","Israel","presidential","presidential","presidentialism",2,-1,9,2001-02-06,2001,2,"Tuesday",2003-05-17,2003,5,"Saturday",-830,4,631,0
666,"ISR","Israel","legislative","lower house","parliamentarism",2,-1,9,2003-01-28,2003,1,"Tuesday",2003-05-17,2003,5,"Saturday",-109,4,1352,0
666,"ISR","Israel","legislative","lower house","parliamentarism",2,-1,9,2006-03-28,2006,3,"Tuesday",2006-11-15,2006,11,"Wednesday",-232,4,1155,0
666,"ISR","Israel","legislative","lower house","parliamentarism",2,-1,9,2009-02-10,2009,2,"Tuesday",2010-03-28,2010,3,"Sunday",-411,4,1050,0
666,"ISR","Israel","legislative","lower house","parliamentarism",2,-1,9,2013-01-22,2013,1,"Tuesday",2013-10-22,2013,10,"Tuesday",-273,4,1442,0
666,"ISR","Israel","legislative","lower house","parliamentarism",2,-1,9,2015-03-17,2015,3,"Tuesday",2017-01-22,2017,1,"Sunday",-677,4,784,0
666,"ISR","Israel","legislative","lower house","parliamentarism",2,-1,9,2019-04-09,2019,4,"Tuesday",2019-11-05,2019,11,"Tuesday",-210,4,1484,0
666,"ISR","Israel","legislative","lower house","parliamentarism",2,-1,9,2019-09-17,2019,9,"Tuesday",2023-04-09,2023,4,"Sunday",-1300,4,161,0
666,"ISR","Israel","legislative","lower house","parliamentarism",2,-1,9,2020-03-02,2020,3,"Monday",2023-09-17,2023,9,"Sunday",-1294,4,167,0
666,"ISR","Israel","legislative","lower house","parliamentarism",2,-1,9,2021-03-23,2021,3,"Tuesday",2024-03-02,2024,3,"Saturday",-1075,4,386,0
666,"ISR","Israel","legislative","lower house","parliamentarism",2,-1,9,2022-11-01,2022,11,"Tuesday",2025-11-11,2025,11,"Tuesday",-1106,4,588,0
690,"KWT","Kuwait","legislative","lower house","presidentialism",3,NA,1,1963-01-23,1963,1,"Wednesday",NA,NA,NA,NA,NA,4,NA,0
